multiplex	node	score
1	Gene_3356	3.6312715041740804e-05
1	Gene_2353	3.557790039510483e-05
1	Gene_6326	3.035669071771266e-05
1	Gene_6323	3.0206580984915445e-05
1	Gene_773	2.920896000294764e-05
1	Gene_3363	2.9042096432175315e-05
1	Gene_112476	2.7315606688152056e-05
1	Gene_6532	2.7066065163555526e-05
1	Gene_3352	2.5978732458336545e-05
1	Gene_7124	2.570535581603149e-05
1	Gene_627	2.5213999865345966e-05
1	Gene_6443	2.2309352544656753e-05
1	Gene_1557	2.0577836835742865e-05
1	Gene_594857	1.9861044608801714e-05
1	Gene_3351	1.914886595905161e-05
1	Gene_5443	1.8353602266688353e-05
1	Gene_6328	1.8012976619197266e-05
1	Gene_5024	1.788838182159644e-05
1	Gene_3350	1.787289485452643e-05
1	Gene_79783	1.747201697504949e-05
1	Gene_10100	1.718514198498984e-05
1	Gene_55966	1.7180605621557635e-05
1	Gene_23245	1.701845093087044e-05
1	Gene_213	1.690755240910299e-05
1	Gene_3359	1.674001989095756e-05
1	Gene_2554	1.6600393568581598e-05
1	Gene_79054	1.6426081279695338e-05
1	Gene_4855	1.6413389890044014e-05
1	Gene_10203	1.6232566266226072e-05
1	Gene_6863	1.6190979745581494e-05
1	Gene_1636	1.6173594886170956e-05
1	Gene_796	1.6050262855291837e-05
1	Gene_4049	1.6041185207988663e-05
1	Gene_4524	1.6016533578908898e-05
1	Gene_1909	1.5900353014144985e-05
1	Gene_221692	1.5892440263676918e-05
1	Gene_5243	1.5812832544255202e-05
1	Gene_338567	1.5802592141468453e-05
1	Gene_477	1.5791060408590895e-05
1	Gene_10267	1.5724824716731885e-05
1	Gene_63976	1.5711413587818262e-05
1	Gene_9457	1.5678741542608647e-05
1	Gene_2561	1.5553727280370027e-05
1	Gene_7048	1.5546908604809785e-05
1	Gene_8220	1.553753589749102e-05
1	Gene_2566	1.5474934916078306e-05
1	Gene_3357	1.5457799278026514e-05
1	Gene_5241	1.5416115817285707e-05
1	Gene_3358	1.540711129556289e-05
1	Gene_4035	1.5384949619534717e-05
1	Gene_2099	1.5289624609958582e-05
1	Gene_64083	1.5213252218064659e-05
1	Gene_478	1.5149270254508026e-05
1	Gene_6329	1.5069424815288111e-05
1	Gene_1576	1.501331347725726e-05
1	Gene_4854	1.4917120941814917e-05
1	Gene_6335	1.481280073979931e-05
1	Gene_4209	1.4795267382536347e-05
1	Gene_1401	1.4420716288536731e-05
1	Gene_7054	1.4402299538157555e-05
1	Gene_6334	1.4291985904734436e-05
1	Gene_7442	1.415144090250776e-05
1	Gene_2898	1.4013962507454761e-05
1	Gene_762	1.3792744124227027e-05
1	Gene_4852	1.3386729704941117e-05
1	Gene_2891	1.3348806440549125e-05
1	Gene_9254	1.33433115370562e-05
1	Gene_1137	1.326191056745659e-05
1	Gene_1565	1.322967966178085e-05
1	Gene_1392	1.3160312266327855e-05
1	Gene_2558	1.286216781384343e-05
1	Gene_794	1.2806006622160071e-05
1	Gene_2915	1.2784321816435793e-05
1	Gene_6505	1.2609565079567463e-05
1	Gene_18	1.260564108838017e-05
1	Gene_5621	1.2577093688805296e-05
1	Gene_51083	1.2503600290079303e-05
1	Gene_1244	1.249343235509582e-05
1	Gene_114771	1.2443321505879339e-05
1	Gene_1139	1.237111051299855e-05
1	Gene_388372	1.2350033222966786e-05
1	Gene_5020	1.2346474908250978e-05
1	Gene_2897	1.234447420133172e-05
1	Gene_8913	1.2337554011612664e-05
1	Gene_151295	1.2325064785810092e-05
1	Gene_22953	1.2324051711734996e-05
1	Gene_793	1.2244586055990048e-05
1	Gene_6529	1.2159640724788728e-05
1	Gene_2562	1.2140523957378258e-05
1	Gene_2571	1.212881207568432e-05
1	Gene_2572	1.2102358777901851e-05
1	Gene_2890	1.2054344558341821e-05
1	Gene_84239	1.201644486733004e-05
1	Gene_2904	1.1972338856192226e-05
1	Gene_256471	1.1957857667243736e-05
1	Gene_2563	1.1954704316101691e-05
1	Gene_2893	1.1941575830714548e-05
1	Gene_51629	1.1932785108774483e-05
1	Gene_6750	1.1920775345728418e-05
1	Gene_2550	1.1856596934565125e-05
