multiplex	node	score
7	Pharmacologic Class_N0000008486	0.0006889885748508196
7	Pharmacologic Class_N0000007542	0.00019098460915096245
7	Pharmacologic Class_N0000008048	8.221528666796455e-05
7	Pharmacologic Class_N0000185506	5.62201265939243e-05
7	Pharmacologic Class_N0000175975	5.146086014578913e-05
7	Pharmacologic Class_N0000182140	4.773842310415844e-05
7	Pharmacologic Class_N0000185503	3.220902826485081e-05
7	Pharmacologic Class_N0000175763	3.175235359230894e-05
7	Pharmacologic Class_N0000175764	3.175235359230894e-05
7	Pharmacologic Class_N0000000235	3.1277211964494824e-05
7	Pharmacologic Class_N0000175721	2.5324578781572955e-05
7	Pharmacologic Class_N0000182137	2.5249886675544814e-05
7	Pharmacologic Class_N0000175730	1.670941863733281e-05
7	Pharmacologic Class_N0000187064	1.5361278156960665e-05
7	Pharmacologic Class_N0000185507	1.532669774463835e-05
7	Pharmacologic Class_N0000185607	1.5315317468331156e-05
7	Pharmacologic Class_N0000191266	1.512896677774368e-05
7	Pharmacologic Class_N0000007621	1.4215132841923986e-05
7	Pharmacologic Class_N0000009918	1.0085797081090985e-05
7	Pharmacologic Class_N0000175450	9.719103114206499e-06
7	Pharmacologic Class_N0000008016	8.58422408205301e-06
7	Pharmacologic Class_N0000175729	8.397708619315498e-06
7	Pharmacologic Class_N0000007618	8.088703473662575e-06
7	Pharmacologic Class_N0000000069	7.033940991809127e-06
7	Pharmacologic Class_N0000008836	6.888660925955426e-06
7	Pharmacologic Class_N0000190118	6.699827168058258e-06
7	Pharmacologic Class_N0000187063	6.692289065503916e-06
7	Pharmacologic Class_N0000175799	6.688918908715278e-06
7	Pharmacologic Class_N0000191267	6.603118574804333e-06
7	Pharmacologic Class_N0000184143	5.434910253974247e-06
7	Pharmacologic Class_N0000000191	4.73237613214132e-06
7	Pharmacologic Class_N0000000236	4.682829200030602e-06
7	Pharmacologic Class_N0000175755	3.917724761155248e-06
7	Pharmacologic Class_N0000008118	3.670372382268387e-06
7	Pharmacologic Class_N0000175359	3.5021170791967273e-06
7	Pharmacologic Class_N0000007544	3.4637827751437166e-06
7	Pharmacologic Class_N0000175684	3.32482101117327e-06
7	Pharmacologic Class_N0000000176	3.112299985331402e-06
7	Pharmacologic Class_N0000175651	2.7660629228787396e-06
7	Pharmacologic Class_N0000008859	2.370442538645723e-06
7	Pharmacologic Class_N0000000190	2.0202279155113143e-06
7	Pharmacologic Class_N0000009393	1.918172108288081e-06
7	Pharmacologic Class_N0000175964	1.749446142988974e-06
7	Pharmacologic Class_N0000175073	1.7017346216541232e-06
7	Pharmacologic Class_N0000175076	1.5462082690629468e-06
7	Pharmacologic Class_N0000175702	1.407401449301658e-06
7	Pharmacologic Class_N0000167094	1.3515797270946707e-06
7	Pharmacologic Class_N0000000160	1.333711776782062e-06
7	Pharmacologic Class_N0000009079	1.282064557597938e-06
7	Pharmacologic Class_N0000000233	1.2799154780417725e-06
7	Pharmacologic Class_N0000175372	1.2376197822843763e-06
7	Pharmacologic Class_N0000000102	1.0928125923573434e-06
7	Pharmacologic Class_N0000007780	9.304596393995505e-07
7	Pharmacologic Class_N0000175075	9.200961898161786e-07
7	Pharmacologic Class_N0000182141	9.046338770078918e-07
7	Pharmacologic Class_N0000175366	8.521107686396619e-07
7	Pharmacologic Class_N0000175448	8.241937581973629e-07
7	Pharmacologic Class_N0000007530	7.891269407248695e-07
7	Pharmacologic Class_N0000007700	7.046324047332474e-07
7	Pharmacologic Class_N0000000109	6.987360199419368e-07
7	Pharmacologic Class_N0000020015	6.526499539730492e-07
7	Pharmacologic Class_N0000175549	6.170004906473896e-07
7	Pharmacologic Class_N0000000194	5.71897790543922e-07
7	Pharmacologic Class_N0000000104	5.582202840149095e-07
7	Pharmacologic Class_N0000175917	5.582007946789686e-07
7	Pharmacologic Class_N0000175628	5.481513542830097e-07
7	Pharmacologic Class_N0000175085	5.370740729646242e-07
7	Pharmacologic Class_N0000000111	5.360060697933474e-07
7	Pharmacologic Class_N0000000125	5.332606342825215e-07
7	Pharmacologic Class_N0000007620	5.306269195990476e-07
7	Pharmacologic Class_N0000175976	5.094157659595142e-07
7	Pharmacologic Class_N0000009034	4.936282141987681e-07
7	Pharmacologic Class_N0000175361	4.4651795915661455e-07
