multiplex	node	score
1	HTR2A	6.875449336469143e-05
1	FOS	6.68778109719196e-05
1	SCN2A	6.054785827351041e-05
1	SCN1A	5.766437149650935e-05
1	HTR7	5.723703497507908e-05
1	CACNA1A	5.6643677240186646e-05
1	SLC6A4	5.6494035996840076e-05
1	PRRT2	5.458550371457656e-05
1	TNF	5.1621410700931555e-05
1	BDNF	5.107649114087715e-05
1	HTR1D	4.682424460011294e-05
1	NPS	3.827754583223118e-05
1	HTR1B	3.6836647954636754e-05
1	POMC	3.604508194163327e-05
1	SUGCT	3.6013245726410176e-05
1	P2RX3	3.562786613806056e-05
1	AJAP1	3.536372993124489e-05
1	HTR1A	3.4646995050732844e-05
1	TSPAN2	3.433061823274136e-05
1	SGCB	3.425858556324206e-05
1	ASTN2	3.3962034414198594e-05
1	TRPM8	3.3893996671263155e-05
1	HTR3A	3.383381721603105e-05
1	MTHFR	3.283347697546837e-05
1	SCN3A	3.2794876390241395e-05
1	NOTCH4	3.2781691069542164e-05
1	EDNRA	3.2456015504957035e-05
1	KCNK18	3.245559886964182e-05
1	ACE	3.238990379775761e-05
1	ATP1A2	3.233187780268487e-05
1	TAC1	3.232769195671843e-05
1	CALCRL	3.2315506667280205e-05
1	LTA	3.203985080817261e-05
1	HTR2B	3.198407956615712e-05
1	PHACTR1	3.172311200594791e-05
1	FHL5	3.170776981645296e-05
1	CALCA	3.148682613131806e-05
1	PRDM16	3.1383313813585165e-05
1	PGR	3.123869779807316e-05
1	RAMP1	3.1016446631309745e-05
1	TGFBR2	3.0959868021107316e-05
1	LRP1	3.092100875521339e-05
1	DGCR14	3.0828408091113816e-05
1	ESR1	3.0827040158305685e-05
1	GOLPH3	3.0724932482261036e-05
1	ATP1A3	3.056896945882494e-05
1	HTR2C	3.0423298246707936e-05
1	NOTCH3	2.979043392895681e-05
1	MEF2D	2.9554499651209677e-05
1	ALB	2.9349409688291534e-05
1	GABRA1	2.9302839578229647e-05
1	GABRB2	2.8564243099539173e-05
1	ABCB1	2.8067272553876353e-05
1	GABRG2	2.8004030821303163e-05
1	SCN4A	2.7972317054936395e-05
1	L1B	2.7485162732338193e-05
1	SCN8A	2.72062106584992e-05
1	L1RN	2.7180792572145237e-05
1	CRP	2.7151440913740022e-05
1	ER3IP1	2.7092171407704786e-05
1	TRPV1	2.6982058046149996e-05
1	TH	2.684140130126383e-05
1	CALB2	2.674354752219209e-05
1	CRH	2.6552991948403916e-05
1	SCN9A	2.6443857690605127e-05
1	GRIK2	2.610019014242974e-05
1	TGA2	2.5507072049612456e-05
1	L6ST	2.5492937791262806e-05
1	NPY	2.5357556222185516e-05
1	GRIA2	2.5103558661720837e-05
1	PGLYRP3	2.4868224355065057e-05
1	SLC25A39	2.4647130138940473e-05
1	SLC23A3	2.463356697644912e-05
1	P2RX2	2.461786329633358e-05
1	CALB1	2.4598286929038418e-05
1	L18	2.45371975878124e-05
1	CCL4L1	2.4409987310316178e-05
1	SLC6A1	2.4378625681136695e-05
1	TSN2	2.437485852021303e-05
1	GABRA5	2.4342935842555114e-05
1	SST	2.4336544991446773e-05
1	SLC1A1	2.428124903121246e-05
1	OXT	2.423129340288964e-05
1	ABAT	2.422056891712358e-05
1	CPA6	2.4219201268108326e-05
1	GRIK1	2.4209971612383307e-05
1	PRNP	2.4162544369292384e-05
1	GRM5	2.4101753755683485e-05
1	CHRNA4	2.408894649902449e-05
1	CA4	2.404012992844587e-05
1	GAL	2.4016861642753504e-05
1	ATP13A4	2.397440682261979e-05
1	CHRNA2	2.394492851048758e-05
1	CCR8	2.3900462357356687e-05
1	CLCN2	2.3899493773326635e-05
1	MFSD8	2.388651328059281e-05
1	GAD1	2.3860627647641077e-05
1	GABRD	2.3803703984970625e-05
1	GAD2	2.380103316837785e-05
1	GRIN2B	2.3762992480398765e-05
