1:2112500:2342500	RP11-34P13.7
1:2112500:2342500	AP006222.1
1:2112500:2342500	RP11-465B22.3
1:2112500:2342500	RP11-181G12.2
1:2112500:2342500	C1orf86
1:2112500:2342500	RP11-181G12.5
1:2112500:2342500	RP11-181G12.4
1:2112500:2342500	SKI
1:2112500:2342500	MORN1
1:2112500:2342500	RP4-713A8.1
1:2112500:2342500	RP4-740C4.6
1:2112500:2342500	RP4-740C4.5
1:2112500:2342500	RP4-740C4.7
1:2112500:2342500	RP4-740C4.9
1:2112500:2342500	RP4-740C4.8
1:2112500:2342500	RER1
1:2112500:2342500	LZIC
1:2112500:2342500	EIF4G3
1:2112500:2342500	RPS15AP6
1:2112500:2342500	RP11-487E1.2
1:2112500:2342500	RP11-628K18.1
1:2112500:2342500	ECE1
1:2112500:2342500	RP3-329E20.2
1:2112500:2342500	RP5-1071N3.1
1:2112500:2342500	PPP1R11P1
1:2112500:2342500	RP11-293F5.8
1:2112500:2342500	RP11-293F5.1
1:2112500:2342500	NBPF2P
1:2112500:2342500	HS6ST1P1
1:2112500:2342500	CROCCP5
1:2112500:2342500	NBPF3
1:2112500:2342500	PFN1P10
1:2112500:2342500	ALPL
1:2112500:2342500	RP11-63N8.3
1:2112500:2342500	RAP1GAP
1:2112500:2342500	USP48
1:2112500:2342500	RP11-132G19.3
1:2112500:2342500	LDLRAD2
1:2112500:2342500	HSPG2
1:2112500:2342500	RP11-26H16.1
1:2112500:2342500	CELA3B
1:2112500:2342500	CELA3A
1:2112500:2342500	RP1-224A6.3
1:2112500:2342500	LINC00339
1:2112500:2342500	CDC42
1:2112500:2342500	CDC42-IT1
1:2112500:2342500	RP1-224A6.8
1:2112500:2342500	RP1-224A6.9
1:2112500:2342500	WNT4
1:2112500:2342500	RP11-415K20.1
1:2112500:2342500	ZBTB40
1:2112500:2342500	ZBTB40-IT1
1:2112500:2342500	EPHA8
1:2112500:2342500	C1QA
1:2112500:2342500	C1QC
1:2112500:2342500	C1QB
1:2112500:2342500	EPHB2
1:2112500:2342500	RP11-69E9.1
1:2112500:2342500	RP1-74M1.3
1:2112500:2342500	LACTBL1
1:2112500:2342500	C1orf234
1:2112500:2342500	KDM1A
1:2112500:2342500	RP1-184J9.2
1:2112500:2342500	KCNH1-IT1
1:2112500:2342500	RP11-543B16.1
1:2112500:2342500	RP11-543B16.3
1:2112500:2342500	RP11-543B16.2
1:2112500:2342500	RCOR3
1:2112500:2342500	TRAF5
1:2112500:2342500	LINC00467
1:2112500:2342500	SNX25P1
1:2112500:2342500	RP11-318L16.6
1:2112500:2342500	ARPC3P2
1:2112500:2342500	RD3
1:2112500:2342500	RP11-359E8.3
1:2112500:2342500	SLC30A1
1:2112500:2342500	RP11-359E8.5
1:2112500:2342500	RP11-354K1.2
1:2112500:2342500	RP11-354K1.1
1:2112500:2342500	FDPSP8
1:2112500:2342500	NEK2
1:2112500:2342500	RP11-122M14.1
1:2112500:2342500	RP11-122M14.3
1:2112500:2342500	LPGAT1
1:2112500:2342500	RP11-552D8.1
1:2112500:2342500	RP11-565J7.1
1:2112500:2342500	INTS7
1:2112500:2342500	DTL
1:2112500:2342500	RPL21P28
1:2112500:2342500	RP11-15I11.2
1:2112500:2342500	RP11-15I11.3
1:2112500:2342500	PPP2R5A
1:2112500:2342500	RP11-384C4.6
1:2112500:2342500	RP11-384C4.7
1:2112500:2342500	RP11-384C4.3
1:2112500:2342500	RP11-384C4.2
1:2112500:2342500	TMEM206
1:2112500:2342500	NENF
1:2112500:2342500	RP11-61J19.2
1:2112500:2342500	RP11-61J19.3
1:2112500:2342500	RP11-61J19.4
1:2112500:2342500	ATF3
1:2112500:2342500	RP11-338C15.5
1:2112500:2342500	FAM71A
1:2112500:2342500	RP11-338C15.2
1:2112500:2342500	RP11-338C15.3
1:2112500:2342500	BATF3
1:2112500:2342500	NSL1
1:2112500:2342500	TATDN3
1:2112500:2342500	RP11-348H3.2
1:2112500:2342500	C1orf227
1:2112500:2342500	FLVCR1-AS1
1:2112500:2342500	RP11-348H3.4
1:2112500:2342500	RP11-348H3.5
1:2112500:2342500	FLVCR1
1:2112500:2342500	VASH2
1:2112500:2342500	ANGEL2
1:2112500:2342500	RPS6KC1
1:2112500:2342500	RPL31P13
1:2112500:2342500	RP11-554K11.2
1:2112500:2342500	RP11-323I1.1
1:2112500:2342500	PROX1-AS1
1:2112500:2342500	PROX1
1:2112500:2342500	RP11-53A1.2
1:2112500:2342500	SMYD2
1:2112500:2342500	RP11-176D17.3
1:2112500:2342500	PTPN14
1:2112500:2342500	RP11-365D23.4
1:2112500:2342500	KRT18P12
1:2112500:2342500	CENPF
1:2112500:2342500	ABHD17AP3
1:2112500:2342500	RP11-365D23.2
1:2112500:2342500	GAPDHP24
1:2112500:2342500	RP11-323K10.1
1:2112500:2342500	KCNK2
1:2112500:2342500	VDAC1P10
1:2112500:2342500	KCTD3
1:2112500:2342500	USH2A
1:2112500:2342500	RP5-1111A8.3
1:2112500:2342500	RP11-22M7.2
1:2112500:2342500	RP5-1099E6.3
1:2112500:2342500	MRPS18BP1
1:2112500:2342500	ESRRG
1:2112500:2342500	GPATCH2
1:2112500:2342500	RP11-361K17.2
1:2112500:2342500	SPATA17
1:2112500:2342500	RP11-415L24.1
1:2112500:2342500	UBBP2
1:2112500:2342500	LINC00210
1:2112500:2342500	RP11-152L7.1
1:2112500:2342500	RP11-152L7.2
1:2112500:2342500	RRP15
1:2112500:2342500	RP11-224O19.4
1:2112500:2342500	RP11-224O19.5
1:2112500:2342500	RP11-224O19.2
1:2112500:2342500	TGFB2
1:2112500:2342500	C1orf143
1:2112500:2342500	RP11-412H9.1
1:2112500:2342500	RP11-412H9.2
1:2112500:2342500	RP11-135J2.4
1:2112500:2342500	LYPLAL1
1:2112500:2342500	RIMKLBP2
1:2112500:2342500	RP11-135J2.3
1:2112500:2342500	RP11-392O17.1
1:2112500:2342500	RP11-95P13.1
1:2112500:2342500	RP11-95P13.2
1:2112500:2342500	ZC3H11B
1:2112500:2342500	SLC30A10
1:2112500:2342500	EPRS
1:2112500:2342500	BPNT1
1:2112500:2342500	IARS2
1:2112500:2342500	RPS15AP12
1:2112500:2342500	RAB3GAP2
1:2112500:2342500	RP11-568G11.4
1:2112500:2342500	RP11-568G11.5
1:2112500:2342500	MORF4L1P1
1:2112500:2342500	AURKAPS1
1:2112500:2342500	XRCC6P3
1:2112500:2342500	RP11-302I18.1
1:2112500:2342500	RP11-302I18.3
1:2112500:2342500	RP11-410C4.5
1:2112500:2342500	RP11-410C4.1
1:2112500:2342500	RP11-410C4.2
1:2112500:2342500	SLMO2P1
1:2112500:2342500	RP11-410C4.4
1:2112500:2342500	MARK1
1:2112500:2342500	HDAC1P2
1:2112500:2342500	RP11-322F10.2
1:2112500:2342500	C1orf115
1:2112500:2342500	MARC2
1:2112500:2342500	MARC1
1:2112500:2342500	RNU6ATAC35P
1:2112500:2342500	RP11-295M18.6
1:2112500:2342500	RP11-295M18.2
1:2112500:2342500	HLA-AS1
1:2112500:2342500	HLX
1:2112500:2342500	RP11-453O22.1
1:2112500:2342500	RP11-421L10.1
1:2112500:2342500	RP11-103C3.1
1:2112500:2342500	RP11-103C3.2
1:2112500:2342500	DUSP10
1:2112500:2342500	RP11-191N8.2
1:2112500:2342500	RP11-815M8.1
1:2112500:2342500	RP11-400N13.2
1:2112500:2342500	RP11-400N13.3
1:2112500:2342500	RP11-400N13.1
1:2112500:2342500	QRSL1P2
1:2112500:2342500	RP11-358H9.1
1:2112500:2342500	CICP13
1:2112500:2342500	HHIPL2
1:2112500:2342500	TAF1A
1:2112500:2342500	RP11-378J18.3
1:2112500:2342500	MIA3
1:2112500:2342500	RP11-378J18.6
1:2112500:2342500	RP11-378J18.8
1:2112500:2342500	AIDA
1:2112500:2342500	BROX
1:2112500:2342500	FAM177B
1:2112500:2342500	RP11-452F19.3
1:2112500:2342500	DISP1
1:2112500:2342500	NDUFB1P2
1:2112500:2342500	TLR5
1:2112500:2342500	RP11-239E10.2
1:2112500:2342500	RP11-239E10.3
1:2112500:2342500	SUSD4
1:2112500:2342500	C1orf65
1:2112500:2342500	CAPN8
1:2112500:2342500	WI2-2998D17.2
1:2112500:2342500	SNRPEP10
1:2112500:2342500	CAPN2
1:2112500:2342500	TP53BP2
1:2112500:2342500	PHBP11
1:2112500:2342500	ACTBP11
1:2112500:2342500	CICP5
1:2112500:2342500	RP11-504P24.8
1:2112500:2342500	RP11-504P24.2
1:2112500:2342500	RP11-504P24.3
1:2112500:2342500	RP11-504P24.4
1:2112500:2342500	RP11-504P24.6
1:2112500:2342500	RP11-504P24.5
1:2112500:2342500	FBXO28
1:2112500:2342500	RP11-365O16.1
1:2112500:2342500	DEGS1
1:2112500:2342500	RP11-365O16.3
1:2112500:2342500	RP11-365O16.6
1:2112500:2342500	NVL
1:2112500:2342500	RP11-365O16.5
1:2112500:2342500	CNIH4
1:2112500:2342500	WDR26
1:2112500:2342500	CNIH3
1:2112500:2342500	AKR1B1P1
1:2112500:2342500	RP11-100E13.1
1:2112500:2342500	RP11-100E13.3
1:2112500:2342500	RP11-3L21.2
1:2112500:2342500	RP11-449J1.1
1:2112500:2342500	DNAH14
1:2112500:2342500	LBR
1:2112500:2342500	RP11-496N12.6
1:2112500:2342500	ENAH
1:2112500:2342500	RP11-145A3.1
1:2112500:2342500	RP11-145A3.2
1:2112500:2342500	SRP9
1:2112500:2342500	RP11-145A3.4
1:2112500:2342500	EPHX1
1:2112500:2342500	RP11-285F7.2
1:2112500:2342500	TMEM63A
1:2112500:2342500	LEFTY1
1:2112500:2342500	RP4-559A3.7
1:2112500:2342500	PYCR2
1:2112500:2342500	RP4-559A3.6
1:2112500:2342500	LEFTY2
1:2112500:2342500	NDUFA3P3
1:2112500:2342500	SDE2
1:2112500:2342500	RP11-396C23.4
1:2112500:2342500	H3F3A
1:2112500:2342500	RP11-396C23.2
1:2112500:2342500	RP11-396C23.3
1:2112500:2342500	ACBD3
1:2112500:2342500	RP11-275I14.4
1:2112500:2342500	RP11-275I14.2
1:2112500:2342500	MIXL1
1:2112500:2342500	LIN9
1:2112500:2342500	YBX1P9
1:2112500:2342500	PARP1
1:2112500:2342500	RP11-118H4.3
1:2112500:2342500	RP11-118H4.1
1:2112500:2342500	CDKN2AIPNLP1
1:2112500:2342500	C1orf95
1:2112500:2342500	ITPKB
1:2112500:2342500	ITPKB-IT1
1:2112500:2342500	ITPKB-AS1
1:2112500:2342500	RPS27P5
1:2112500:2342500	PSEN2
1:2112500:2342500	ADCK3
1:2112500:2342500	RP5-1087E8.2
1:2112500:2342500	CDC42BPA
1:2112500:2342500	RP5-1087E8.3
1:2112500:2342500	RP11-1B20.1
1:2112500:2342500	RP11-211A18.2
1:2112500:2342500	RP11-211A18.1
1:2112500:2342500	CTD-2090I13.1
1:2112500:2342500	CTD-2090I13.2
1:2112500:2342500	CTD-2090I13.3
1:2112500:2342500	BTF3P9
1:2112500:2342500	RP11-275O4.4
1:2112500:2342500	TUBB8P10
1:2112500:2342500	TUBB8P9
1:2112500:2342500	RP11-275O4.3
1:2112500:2342500	ZNF678
1:2112500:2342500	RP4-566D2.1
1:2112500:2342500	ZNF847P
1:2112500:2342500	SNAP47
1:2112500:2342500	JMJD4
1:2112500:2342500	SNAP47-AS1
1:2112500:2342500	PRSS38
1:2112500:2342500	WNT9A
1:2112500:2342500	CICP26
