Pharmacologic Class_N0000008486	0.0012946857880085	Decreased Central Nervous System Disorganized Electrical Activity
Pharmacologic Class_N0000007542	0.0003726561544747	Benzodiazepines
Pharmacologic Class_N0000008048	0.0001546428148385	Sulfonamides
Pharmacologic Class_N0000175975	0.0001016836547004	General Anesthesia
Pharmacologic Class_N0000185506	9.575106872148868e-05	Cytochrome P450 3A4 Inducers
Pharmacologic Class_N0000182140	7.931271863216586e-05	Cytochrome P450 2C19 Inhibitors
Pharmacologic Class_N0000185503	5.635193041272235e-05	P-Glycoprotein Inhibitors
Pharmacologic Class_N0000000235	5.441005516456466e-05	Carbonic Anhydrase Inhibitors
Pharmacologic Class_N0000182137	4.991486637124065e-05	Cytochrome P450 2D6 Inhibitors
Pharmacologic Class_N0000175763	3.636198959715677e-05	Serotonin 1b Receptor Agonists
Pharmacologic Class_N0000175764	3.636198959715677e-05	Serotonin 1d Receptor Agonists
Pharmacologic Class_N0000175721	3.203293498857343e-05	Nonsteroidal Anti-inflammatory Compounds
Pharmacologic Class_N0000187064	2.991569599259023e-05	Cytochrome P450 2B6 Inducers
Pharmacologic Class_N0000185507	2.987346875545979e-05	Cytochrome P450 2C9 Inducers
Pharmacologic Class_N0000185607	2.985552437043105e-05	Cytochrome P450 2C19 Inducers
Pharmacologic Class_N0000191266	2.95014812352876e-05	Cytochrome P450 1A2 Inducers
Pharmacologic Class_N0000175730	2.18160061105066e-05	Centrally-mediated Muscle Relaxation
Pharmacologic Class_N0000007621	1.689594138398858e-05	Ergotamines
Pharmacologic Class_N0000175450	1.372894538447538e-05	Corticosteroid Hormone Receptor Agonists
Pharmacologic Class_N0000187063	1.316986515663316e-05	Cytochrome P450 2C8 Inducers
Pharmacologic Class_N0000190118	1.315834978033479e-05	Cytochrome P450 3A Inducers
Pharmacologic Class_N0000191267	1.2994768817449163e-05	Cytochrome P450 2D6 Inducers
Pharmacologic Class_N0000175729	1.2358283792729736e-05	Central Nervous System Stimulation
Pharmacologic Class_N0000009918	1.1355585758938176e-05	Adrenergic alpha2-Agonists
Pharmacologic Class_N0000008016	1.1346090343355734e-05	Barbiturates
Pharmacologic Class_N0000184143	9.941902869879233e-06	Carbamoyl Phosphate Synthetase 1 Activators
Pharmacologic Class_N0000007618	9.65148666131671e-06	Ergolines
Pharmacologic Class_N0000000069	8.95576668650192e-06	Calcium Channel Antagonists
Pharmacologic Class_N0000000191	8.497488846568819e-06	Dihydrofolate Reductase Inhibitors
Pharmacologic Class_N0000008836	8.315264386312138e-06	Decreased Prostaglandin Production
Pharmacologic Class_N0000175799	8.051425901241728e-06	Dopamine D2 Antagonists
Pharmacologic Class_N0000000236	7.922851041433698e-06	Alkylating Activity
Pharmacologic Class_N0000000176	7.178525196787527e-06	Topoisomerase Inhibitors
Pharmacologic Class_N0000175359	6.435678757150087e-06	Increased Diuresis
Pharmacologic Class_N0000007544	5.877633548181438e-06	Phenothiazines
Pharmacologic Class_N0000175651	4.728350494910162e-06	Increased Sympathetic Activity
Pharmacologic Class_N0000008118	4.47469482538621e-06	Xanthines
Pharmacologic Class_N0000008859	4.268532325584107e-06	Decreased Renal K+ Excretion
Pharmacologic Class_N0000175684	4.1146751241805575e-06	Full Opioid Agonists
Pharmacologic Class_N0000175076	3.846168772594634e-06	Protein Kinase Inhibitors
