Cellular Component_GO:0045202	4.738277036899412e-06	synapse
Biological Process_GO:0007267	4.5780874203792894e-06	cell-cell signaling
Cellular Component_GO:0043005	3.985155784351175e-06	neuron projection
Biological Process_GO:0099536	3.885097306185655e-06	synaptic signaling
Biological Process_GO:0007268	3.885097306185655e-06	synaptic transmission
Biological Process_GO:0099537	3.885097306185655e-06	trans-synaptic signaling
Molecular Function_GO:0005509	3.816453701862914e-06	calcium ion binding
Molecular Function_GO:0022857	3.778080656216122e-06	transmembrane transporter activity
Biological Process_GO:0007417	3.545822175746713e-06	central nervous system development
Molecular Function_GO:0022891	3.5254813811104904e-06	substrate-specific transmembrane transporter activity
Molecular Function_GO:0015075	3.4137631288097287e-06	ion transmembrane transporter activity
Cellular Component_GO:0098590	3.308387406438344e-06	plasma membrane region
Biological Process_GO:0034220	3.2525363309036538e-06	ion transmembrane transport
Biological Process_GO:0007610	3.012755846242765e-06	behavior
Cellular Component_GO:0098796	3.008048068386168e-06	membrane protein complex
Cellular Component_GO:0042175	2.7961392577484152e-06	nuclear outer membrane-endoplasmic reticulum membrane network
Cellular Component_GO:0005789	2.7908717595746885e-06	endoplasmic reticulum membrane
Biological Process_GO:0006812	2.714659039804637e-06	cation transport
Molecular Function_GO:0004930	2.6726969689016728e-06	G-protein coupled receptor activity
Biological Process_GO:0060322	2.6457086470721266e-06	head development
Cellular Component_GO:0036477	2.5926433167412635e-06	somatodendritic compartment
Biological Process_GO:0007420	2.5867035822770973e-06	brain development
Biological Process_GO:0044708	2.5456772405627027e-06	single-organism behavior
Biological Process_GO:0009607	2.535542177739458e-06	response to biotic stimulus
Molecular Function_GO:0022803	2.4810491967245624e-06	passive transmembrane transporter activity
Molecular Function_GO:0015267	2.4810491967245624e-06	channel activity
Molecular Function_GO:0022838	2.457566278114021e-06	substrate-specific channel activity
Molecular Function_GO:0005216	2.3948670122585758e-06	ion channel activity
Biological Process_GO:0010243	2.374677895743954e-06	response to organonitrogen compound
Molecular Function_GO:0008324	2.37201411430814e-06	cation transmembrane transporter activity
Biological Process_GO:0006820	2.330072016339244e-06	anion transport
Molecular Function_GO:0022836	2.3189041085148745e-06	gated channel activity
Biological Process_GO:0055114	2.300848654105665e-06	oxidation-reduction process
Biological Process_GO:0030001	2.2951913976749087e-06	metal ion transport
Biological Process_GO:0048878	2.2941532112020044e-06	chemical homeostasis
Biological Process_GO:0014070	2.275663415276516e-06	response to organic cyclic compound
Cellular Component_GO:0030424	2.2689652981006147e-06	axon
Biological Process_GO:0098660	2.249415291315054e-06	inorganic ion transmembrane transport
Biological Process_GO:0043269	2.2413228374780016e-06	regulation of ion transport
Biological Process_GO:0019725	2.1398609872831657e-06	cellular homeostasis
Cellular Component_GO:0009986	2.1037151510046577e-06	cell surface
Biological Process_GO:0098655	2.072706050494877e-06	cation transmembrane transport
Biological Process_GO:0031175	2.072565998808051e-06	neuron projection development
Biological Process_GO:0098609	2.0523068827755925e-06	cell-cell adhesion
Biological Process_GO:0019752	2.033785096091047e-06	carboxylic acid metabolic process
