multiplex	node	score
1	YP3A4	5.9763546026139495e-05
1	SCN1A	5.5280712590233205e-05
1	HTR2A	5.487222694915553e-05
1	SCN2A	5.447005342151878e-05
1	FOS	5.33012665881216e-05
1	CACNA1A	4.429972710899164e-05
1	ALB	4.401333310733262e-05
1	HTR7	4.388235496611911e-05
1	GABRA1	4.367800791127459e-05
1	SLC6A4	4.1873164806449504e-05
1	PRRT2	4.1793085752561984e-05
1	SCN3A	4.151744502530931e-05
1	YP2C19	3.980118127061007e-05
1	ABCB1	3.968002436592262e-05
1	GABRG2	3.913428069879207e-05
1	GABRB2	3.904920517355512e-05
1	TNF	3.894083146100176e-05
1	BDNF	3.855154567882296e-05
1	SCN4A	3.704842555928281e-05
1	SCN9A	3.681783106070387e-05
1	HTR1D	3.4529146182401376e-05
1	SCN8A	3.282433868979045e-05
1	SGCB	3.193625742598576e-05
1	GRIK2	3.180068232984694e-05
1	GRIA2	3.089437908201441e-05
1	GABRA5	2.9825663330515092e-05
1	SLC1A1	2.9214928327678823e-05
1	ABAT	2.8843156230191627e-05
1	POMC	2.857550114174483e-05
1	ABCC2	2.8569645950015665e-05
1	GRM5	2.7947086400343133e-05
1	L1B	2.7257011156963764e-05
1	CRP	2.714750226178048e-05
1	CALB2	2.7034005799106155e-05
1	CRH	2.6997823370554828e-05
1	L1RN	2.6985863094890005e-05
1	ER3IP1	2.6901924044347782e-05
1	GABRB3	2.689558881919221e-05
1	GABBR1	2.6747099860397413e-05
1	YP2E1	2.6471763936725952e-05
1	TRPV1	2.6089846423706725e-05
1	TH	2.6027108677600576e-05
1	SLC6A1	2.5846193986190914e-05
1	SCN5A	2.5552834127393833e-05
1	GRIN2B	2.537922180010633e-05
1	TGA2	2.5324189950297113e-05
1	L6ST	2.531315473822184e-05
1	PGLYRP3	2.5207958826702678e-05
1	GRIK1	2.5134658889403714e-05
1	GABRD	2.509121629450422e-05
1	NPS	2.5064392239422565e-05
1	CA4	2.4829150454063456e-05
1	HTR1B	2.479159787854806e-05
1	CHRNA2	2.4727213562817555e-05
1	CLCN2	2.4700428822543715e-05
1	CCR8	2.4692865078045178e-05
1	CALB1	2.4661080460143488e-05
1	GRIA1	2.4602199741594876e-05
1	OXT	2.4559747691517163e-05
1	SLC25A39	2.447251359546773e-05
1	SLC23A3	2.445943547518153e-05
1	GRIA4	2.4455071859991924e-05
1	GRIN2A	2.442456340889396e-05
1	P2RX2	2.4397227868698954e-05
1	SV2A	2.437121116194606e-05
1	L18	2.4354941479570775e-05
1	NPY	2.4320941318607088e-05
1	GAD1	2.4249886979341043e-05
1	CHRNA4	2.4239401656673493e-05
1	CCL4L1	2.4237478999354556e-05
1	TSN2	2.420463810833575e-05
1	ATP13A4	2.419774151120258e-05
1	GAD2	2.4189239611114453e-05
1	MFSD8	2.4108527553052672e-05
1	CA13	2.407149882540413e-05
1	CPA6	2.4045258336662664e-05
1	LK	2.3821424933728217e-05
1	AQP1	2.380971456483489e-05
1	LGI1	2.374668467731615e-05
1	CYP11A1	2.374016980128432e-05
1	GRIK5	2.3737655745782435e-05
1	HTR1A	2.369890872301739e-05
1	YP2C9	2.3659446679141732e-05
1	DAB1	2.3572849482904525e-05
1	PTGS2	2.3496438188575275e-05
1	SIX3	2.3473294388845858e-05
1	GAL	2.347001787639896e-05
1	CACNB4	2.3449516477756855e-05
1	CYP2C19	2.3447082661496813e-05
1	CCR3	2.343854076555459e-05
1	KCNT1	2.3418410775510115e-05
1	UPB1	2.3398417032495737e-05
1	PRNP	2.338774169446925e-05
1	KCNJ10	2.336916330761439e-05
1	COX3	2.3336085142981337e-05
1	SST	2.3314615850557454e-05
1	CX3CR1	2.3283372178332295e-05
1	CLCN6	2.326741126746379e-05
1	STX1B	2.3251877154518082e-05
1	DCX	2.322646986114212e-05
