DB00818	Agents Causing Muscle Toxicity,Agents that produce hypertension,Agents that reduce seizure threshold,Anesthetics,Anesthetics General,Anesthetics Intravenous,Benzene Derivatives,Central Nervous System Agents,Central Nervous System Depressants,Cytochrome P-450 CYP1A2 Inhibitors,Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),Cytochrome P-450 CYP2B6 Substrates,Cytochrome P-450 CYP2C18 Substrates,Cytochrome P-450 CYP2C19 Substrates,Cytochrome P-450 CYP2C8 Substrates,Cytochrome P-450 CYP2C9 Substrates,Cytochrome P-450 CYP2E1 Inhibitors,Cytochrome P-450 CYP2E1 Inhibitors (strength unknown),Cytochrome P-450 CYP3A Inhibitors,Cytochrome P-450 CYP3A4 Inhibitors,Cytochrome P-450 CYP3A4 Inhibitors (weak),Cytochrome P-450 Enzyme Inhibitors,Cytochrome P-450 Substrates,Hypnotics and Sedatives,Hypotensive Agents,Miscellaneous General Anesthetics,Nervous System,P-glycoprotein inducers,Phenols,Potential QTc-Prolonging Agents,QTc Prolonging Agents,UGT1A1 Inhibitors,UGT1A1 Substrates,UGT1A6 substrate,UGT1A9 Substrates
DB01080	Acids Acyclic,Aminobutyrates,Anti-epileptic Agent,Anticonvulsants,Butyrates,Central Nervous System Agents,Central Nervous System Depressants,Cytochrome P-450 CYP2C9 Inducers,Cytochrome P-450 CYP2C9 Inducers (strength unknown),Cytochrome P-450 Enzyme Inducers,Enzyme Inhibitors,Fatty Acid Derivatives,Fatty Acids,GABA Agents,Lipids,Miscellaneous Anticonvulsants,Nervous System,Neurotransmitter Agents
DB01031	Acids Acyclic
DB00517	Agents producing tachycardia,Alkaloids,Anticholinergic Agents,Aza Compounds,Azabicyclo Compounds,Cholinergic Agents,Muscarinic Antagonists,Neurotransmitter Agents
DB00924	Agents that reduce seizure threshold,Antidepressive Agents,Benzocycloheptenes,Central Nervous System Agents,Central Nervous System Depressants,Centrally-mediated Muscle Relaxation,Cytochrome P-450 CYP1A2 Substrates,Cytochrome P-450 CYP2D6 Substrates,Cytochrome P-450 CYP3A Substrates,Cytochrome P-450 CYP3A4 Substrates,Cytochrome P-450 Substrates,Dibenzocycloheptenes,Drugs causing inadvertant photosensitivity,Muscle Relaxants,Muscle Relaxants Centrally Acting Agents,Musculo-Skeletal System,Neurotoxic agents,Photosensitizing Agents,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,Serotonin 5-HT2 Receptor Antagonists,Serotonin 5-HT2A Receptor Antagonists,Serotonin 5-HT2C Receptor Antagonists,Serotonin Agents,Serotonin Receptor Antagonists,Tranquilizing Agents,UGT1A4 substrates
DB00669	Agents that produce hypertension,Amides,Amines,Analgesics,Antidepressive Agents,Antimigraine Preparations,BCRP/ABCG2 Substrates,Biogenic Amines,Biogenic Monoamines,Cardiovascular Agents,Central Nervous System Depressants,Drugs that are Mainly Renally Excreted,Genito Urinary System and Sex Hormones,Heterocyclic Compounds Fused-Ring,Indoles,Monoamine Oxidase A Substrates,Nervous System,Neurotransmitter Agents,OATP1B1/SLCO1B1 Substrates,P-glycoprotein substrates,Selective Serotonin 5-HT1 Receptor Agonists,Selective Serotonin Agonists,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,Serotonin 1b Receptor Agonists,Serotonin 1d Receptor Agonists,Serotonin 5-HT1 Receptor Agonists,Serotonin Agents,Serotonin Modulators,Serotonin Receptor Agonists,Serotonin-1b and Serotonin-1d Receptor Agonist,Sulfonamides,Sulfones,Sulfur Compounds,Triptans,Tryptamines,Vasoconstrictor Agents
DB00918	Agents that produce hypertension,Amines,Analgesics,Antidepressive Agents,Antimigraine Preparations,Biogenic Amines,Biogenic Monoamines,Central Nervous System Depressants,Cytochrome P-450 CYP2C19 Substrates,Cytochrome P-450 CYP2C8 Substrates,Cytochrome P-450 CYP2D6 Substrates,Cytochrome P-450 CYP2E1 Substrates,Cytochrome P-450 CYP3A Substrates,Cytochrome P-450 CYP3A4 Substrates,Cytochrome P-450 Substrates,Drugs that are Mainly Renally Excreted,Heterocyclic Compounds Fused-Ring,Indoles,Migraine Disorders,Monoamine Oxidase A Substrates,Nervous System,Neurotransmitter Agents,Selective Serotonin 5-HT1 Receptor Agonists,Selective Serotonin Agonists,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,Serotonin 1b Receptor Agonists,Serotonin 1d Receptor Agonists,Serotonin 5-HT1 Receptor Agonists,Serotonin Agents,Serotonin Modulators,Serotonin Receptor Agonists,Serotonin-1b and Serotonin-1d Receptor Agonist,Triptans
DB00216	Agents that produce hypertension,Amines,Analgesics,Antidepressive Agents,Antimigraine Preparations,Biogenic Amines,Biogenic Monoamines,Central Nervous System Depressants,Cytochrome P-450 CYP2A6 Inducers,Cytochrome P-450 CYP2C19 Substrates,Cytochrome P-450 CYP2C9 Substrates,Cytochrome P-450 CYP2D6 Substrates,Cytochrome P-450 CYP3A Inducers,Cytochrome P-450 CYP3A Substrates,Cytochrome P-450 CYP3A4 Substrates,Cytochrome P-450 Enzyme Inducers,Cytochrome P-450 Substrates,Heterocyclic Compounds Fused-Ring,Indoles,Nervous System,Neurotransmitter Agents,P-glycoprotein substrates,Selective Serotonin 5-HT1 Receptor Agonists,Selective Serotonin Agonists,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,Serotonin 1b Receptor Agonists,Serotonin 1d Receptor Agonists,Serotonin 5-HT1 Receptor Agonists,Serotonin Agents,Serotonin Modulators,Serotonin Receptor Agonists,Serotonin-1b and Serotonin-1d Receptor Agonist,Triptans
DB00315	Agents that produce hypertension,Amines,Analgesics,Antidepressive Agents,Antimigraine Preparations,Biogenic Amines,Biogenic Monoamines,Central Nervous System Depressants,Cytochrome P-450 CYP1A2 Substrates,Cytochrome P-450 Substrates,Heterocyclic Compounds Fused-Ring,Indoles,Monoamine Oxidase A Substrates,Nervous System,Neurotransmitter Agents,Oxazoles,Selective Serotonin 5-HT1 Receptor Agonists,Selective Serotonin Agonists,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,Serotonin 1b Receptor Agonists,Serotonin 1d Receptor Agonists,Serotonin 5-HT1 Receptor Agonists,Serotonin Agents,Serotonin Modulators,Serotonin Receptor Agonists,Serotonin-1b and Serotonin-1d Receptor Agonist,Triptans
DB00201	Alkaloids,Anorexigenic Agents & Respiratory and CNS Stimulants,BCRP/ABCG2 Inhibitors,Caffeine and Caffeine Containing Products,Central Nervous System Agents,Central Nervous System Stimulants,Central Nervous System Stimulation,Cytochrome P-450 CYP1A2 Inhibitors,Cytochrome P-450 CYP1A2 Inhibitors (moderate),Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),Cytochrome P-450 CYP1A2 Substrates,Cytochrome P-450 CYP2C8 Substrates,Cytochrome P-450 CYP2C9 Substrates,Cytochrome P-450 CYP2D6 Substrates,Cytochrome P-450 CYP2E1 Substrates,Cytochrome P-450 CYP3A Substrates,Cytochrome P-450 CYP3A4 Substrates,Cytochrome P-450 Enzyme Inhibitors,Cytochrome P-450 Substrates,Diagnostic Agents,Drugs for Obstructive Airway Diseases,Enzyme Inhibitors,Heterocyclic Compounds Fused-Ring,Nervous System,Neurotransmitter Agents,Phosphodiesterase Inhibitors,Psychoanaleptics,Psychostimulants Agents Used for Adhd and Nootropics,Purinergic Agents,Purinergic Antagonists,Purines,Purinones,Respiratory and CNS Stimulants,Tests for Gastric Secretion,Tricarboxylic Acids,Xanthine derivatives
